source_id,Address,Town,Province,Source_type,Improvement,Source_status,Date_of_completion,Comments
AkRu07545224,130 Mto Wa Furaha Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02720224,130 Nia Lane,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06558224,130 Popo Kamuzu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07777224,130 Ukingo Wa Mto Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05005224,131 Bissau Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07851224,131 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06456224,131 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08215224,131 Pwani Ya Utukufu Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03242224,131 Savanna Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05981224,131 Simba Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06912224,132 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04781224,132 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05293224,132 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08009224,132 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05852224,132 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02833224,132 Nia Lane,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06592224,132 Popo Kamuzu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06299224,132 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04958224,133 Bissau Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05327224,133 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05964224,133 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02878224,133 Nia Lane,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05778224,133 Ramaphosa Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04067224,133 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04307224,134 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04923224,134 Bissau Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06996224,134 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03847224,134 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07857224,134 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07230224,134 Simba Tutu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04226224,134 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05510224,134 Wole Soyinka Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08385224,135 African Skies Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04990224,135 Bissau Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04880224,135 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05314224,135 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06370224,135 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05732224,135 Ramaphosa Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06010224,135 Simba Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07341224,135 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04489224,136 Antananarivo Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05070224,136 Bissau Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02749224,136 Nia Lane,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06180224,136 Tembo Mandela Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08779224,137 Ladysmith Black Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07932224,137 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05866224,137 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06450224,137 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07960224,138 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05913224,138 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05642224,138 Ramaphosa Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03395224,138 Savanna Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07110224,138 Simba Tutu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07287224,138 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04277224,139 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06999224,139 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02914224,139 Nia Lane,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05608224,14 Banda Boulevard,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08247224,14 Freedom Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05284224,14 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03587224,14 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05132224,14 Luanda Boulevard,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05944224,14 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07044224,14 Nungunungu Selassie Drive,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03416224,14 Onyx Drive,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06520224,14 Popo Kamuzu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02968224,14 Sahara Terrace,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05988224,14 Simba Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06270224,14 Tembo Mandela Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08632224,14 Waka Waka Avenue,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04565224,140 Antananarivo Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04299224,140 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05345224,140 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03491224,140 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05825224,140 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02732224,140 Nia Lane,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08214224,140 Pwani Ya Utukufu Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05701224,140 Ramaphosa Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06070224,140 Simba Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07433224,140 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05433224,140 Wole Soyinka Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04247224,141 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06991224,141 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06575224,141 Popo Kamuzu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06307224,141 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04194224,141 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06814224,142 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03300224,142 Savanna Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06045224,142 Simba Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08266224,143 Freedom Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05205224,143 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05800224,143 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07632224,143 Mto Wa Furaha Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06644224,143 Popo Kamuzu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06289224,143 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08173224,143 Pwani Ya Utukufu Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03387224,143 Savanna Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06095224,143 Simba Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07143224,143 Simba Tutu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07264224,143 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06919224,144 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03521224,144 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05827224,144 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08192224,144 Pwani Ya Utukufu Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05721224,144 Ramaphosa Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07248224,144 Simba Tutu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07705224,144 Ukingo Wa Mto Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04400224,145 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06940224,145 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08296224,145 Freedom Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04733224,145 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03554224,145 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08922224,145 Ladysmith Black Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03883224,145 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05906224,145 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02746224,145 Nia Lane,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08086224,145 Pwani Ya Utukufu Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06048224,145 Simba Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06839224,146 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08233224,146 Freedom Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04728224,146 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03837224,146 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06496224,146 Popo Kamuzu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06386224,146 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07300224,146 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04184224,146 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08445224,147 African Skies Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06925224,147 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04870224,147 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03651224,147 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03835224,147 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04186224,147 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04322224,148 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08234224,148 Freedom Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05351224,148 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03649224,148 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08807224,148 Ladysmith Black Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03731224,148 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05861224,148 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07645224,148 Mto Wa Furaha Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02841224,148 Nia Lane,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05724224,148 Ramaphosa Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07274224,148 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05416224,148 Wole Soyinka Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04524224,149 Antananarivo Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06954224,149 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05179224,149 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03821224,149 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07875224,149 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05716224,149 Ramaphosa Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06220224,149 Tembo Mandela Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07348224,149 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07747224,149 Ukingo Wa Mto Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03151224,15 Asmara Boulevard,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04369224,15 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07516224,15 Bahari Ya Kunata Avenue,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05578224,15 Banda Boulevard,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08319224,15 Freedom Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04764224,15 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03808224,15 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06698224,15 Mbuni Nyerere Avenue,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02683224,15 Nyota Avenue,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06433224,15 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08105224,15 Pwani Ya Utukufu Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05682224,15 Ramaphosa Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03250224,15 Savanna Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06178224,15 Tembo Mandela Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07395224,15 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04099224,15 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04548224,150 Antananarivo Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04382224,150 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08274224,150 Freedom Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05356224,150 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03569224,150 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08803224,150 Ladysmith Black Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05888224,150 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06467224,150 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08143224,150 Pwani Ya Utukufu Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06037224,150 Simba Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07141224,150 Simba Tutu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07797224,150 Ukingo Wa Mto Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05420224,150 Wole Soyinka Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04961224,151 Bissau Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05170224,151 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08837224,151 Ladysmith Black Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06446224,151 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07416224,151 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03507224,152 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08818224,152 Ladysmith Black Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07959224,152 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06668224,152 Popo Kamuzu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06403224,152 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08550224,153 African Skies Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04345224,153 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04720224,153 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05315224,153 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03513224,153 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03852224,153 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07828224,153 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07323224,153 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08514224,154 African Skies Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04817224,154 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03527224,154 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07924224,154 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05867224,154 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03390224,154 Savanna Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07412224,154 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04212224,154 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04815224,155 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07993224,155 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03354224,155 Savanna Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08372224,156 African Skies Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04378224,156 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04789224,156 Giza Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03637224,156 Koinange Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08772224,156 Ladysmith Black Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05844224,156 Mbeki Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06461224,156 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04112224,156 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04945224,157 Bissau Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03824224,157 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04136224,157 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05471224,157 Wole Soyinka Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06990224,158 Fisi Nkrumah Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02789224,158 Nia Lane,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06393224,158 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03302224,158 Savanna Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08542224,159 African Skies Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04365224,159 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04993224,159 Bissau Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08802224,159 Ladysmith Black Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07956224,159 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04083224,159 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08529224,16 African Skies Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04926224,16 Bissau Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03011224,16 Dakar Crescent,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05239224,16 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu03805224,16 Lumumba Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04023224,16 Moi Avenue,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07542224,16 Mto Wa Furaha Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu02661224,16 Nyota Avenue,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06628224,16 Popo Kamuzu Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08082224,16 Pwani Ya Utukufu Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07410224,16 Ukingo Wa Jua Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07735224,16 Ukingo Wa Mto Road,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04206224,16 Victoria Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu04300224,160 Asmara Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu05189224,160 Kenyatta Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu07898224,160 Maji Mema Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu06465224,160 Punda Kagame Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
AkRu08421224,161 African Skies Street,Rural,Akatsi,well,Install RO filter,Backlog,\N,\N
